race_id	title	info1	info2	around_dir	around_inout	course_abc
202301020612	オールスターJ第4戦(2勝)	['芝右1800m', '天候:曇', '芝:重', '発走:16:15', '過去のオールスターJ第4戦']	['2023年8月27日', '2回札幌6日目', '3歳以上2勝クラス', '混', '指', '定量']			
202301020701	2歳未勝利	['芝右1200m', '天候:晴', '芝:稍重', '発走:09:50']	['2023年9月2日', '2回札幌7日目', '2歳未勝利', '混', '指', '馬齢']			
202301020702	2歳未勝利	['ダ右1700m', '天候:晴', 'ダート:稍重', '発走:10:25']	['2023年9月2日', '2回札幌7日目', '2歳未勝利', '混', '指', '馬齢']			
202301020703	3歳未勝利	['芝右2000m', '天候:晴', '芝:稍重', '発走:10:55']	['2023年9月2日', '2回札幌7日目', '3歳未勝利', '混', '指', '馬齢']			
202301020704	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:稍重', '発走:11:25']	['2023年9月2日', '2回札幌7日目', '3歳未勝利', '指', '馬齢']			
202301020705	2歳新馬	['芝右1500m', '天候:晴', '芝:稍重', '発走:12:15']	['2023年9月2日', '2回札幌7日目', '2歳新馬', '混', '指', '馬齢']			
202301020706	3歳以上1勝クラス	['ダ右1000m', '天候:晴', 'ダート:稍重', '発走:12:45']	['2023年9月2日', '2回札幌7日目', '3歳以上1勝クラス', '指', '定量']			
202301020707	3歳以上1勝クラス	['芝右2000m', '天候:晴', '芝:稍重', '発走:13:15']	['2023年9月2日', '2回札幌7日目', '3歳以上1勝クラス', '混', '特指', '定量']			
202301020708	3歳以上1勝クラス	['ダ右1700m', '天候:曇', 'ダート:稍重', '発走:13:45']	['2023年9月2日', '2回札幌7日目', '3歳以上1勝クラス', '牝', '指', '定量']			
202301020709	知床特別(2勝)	['芝右1200m', '天候:曇', '芝:稍重', '発走:14:15', '過去の知床特別']	['2023年9月2日', '2回札幌7日目', '3歳以上2勝クラス', '混', '指', '定量']			
202301020710	日高ステークス(3勝)	['芝右1500m', '天候:曇', '芝:稍重', '発走:14:50', '過去の日高ステークス']	['2023年9月2日', '2回札幌7日目', '3歳以上3勝クラス', '混', '指', '定量']			
202301020711	第58回札幌2歳ステークス(GIII)	['芝右1800m', '天候:曇', '芝:稍重', '発走:15:25', '過去の札幌2歳ステークス']	['2023年9月2日', '2回札幌7日目', '2歳オープン', '国際', '特指', '馬齢']			
202301020712	3歳以上1勝クラス	['ダ右1700m', '天候:曇', 'ダート:稍重', '発走:16:05']	['2023年9月2日', '2回札幌7日目', '3歳以上1勝クラス', '混', '指', '定量']			
202301020801	2歳未勝利	['芝右1500m', '天候:晴', '芝:良', '発走:09:50']	['2023年9月3日', '2回札幌8日目', '2歳未勝利', '指', '馬齢']			
202301020802	2歳未勝利	['芝右2000m', '天候:晴', '芝:良', '発走:10:25']	['2023年9月3日', '2回札幌8日目', '2歳未勝利', '混', '指', '馬齢']			
202301020803	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:良', '発走:10:55']	['2023年9月3日', '2回札幌8日目', '3歳未勝利', '指', '馬齢']			
202301020804	3歳未勝利	['芝右1200m', '天候:晴', '芝:良', '発走:11:25']	['2023年9月3日', '2回札幌8日目', '3歳未勝利', '混', '指', '馬齢']			
202301020805	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:良', '発走:12:15']	['2023年9月3日', '2回札幌8日目', '3歳未勝利', '混', '指', '馬齢']			
202301020806	3歳以上1勝クラス	['芝右1200m', '天候:晴', '芝:良', '発走:12:45']	['2023年9月3日', '2回札幌8日目', '3歳以上1勝クラス', '混', '指', '定量']			
202301020807	3歳以上1勝クラス	['芝右1800m', '天候:晴', '芝:良', '発走:13:15']	['2023年9月3日', '2回札幌8日目', '3歳以上1勝クラス', '指', '定量']			
202301020808	3歳以上1勝クラス	['ダ右1700m', '天候:晴', 'ダート:良', '発走:13:45']	['2023年9月3日', '2回札幌8日目', '3歳以上1勝クラス', '指', '定量']			
202301020809	すずらん賞(OP)	['芝右1200m', '天候:晴', '芝:良', '発走:14:15', '過去のすずらん賞']	['2023年9月3日', '2回札幌8日目', '2歳オープン', '国際', '特指', '別定']			
202301020810	釧路湿原特別(2勝)	['芝右2000m', '天候:晴', '芝:良', '発走:14:50', '過去の釧路湿原特別']	['2023年9月3日', '2回札幌8日目', '3歳以上2勝クラス', '混', '指', '定量']			
202301020811	丹頂ステークス(OP)	['芝右2600m', '天候:晴', '芝:良', '発走:15:25', '過去の丹頂ステークス']	['2023年9月3日', '2回札幌8日目', '3歳以上オープン', '国際', '特指', 'ハンデ']			
202301020812	3歳以上2勝クラス	['ダ右1700m', '天候:晴', 'ダート:良', '発走:16:05']	['2023年9月3日', '2回札幌8日目', '3歳以上2勝クラス', '混', '指', '定量']			
202302010101	3歳未勝利	['芝右1200m', '天候:曇', '芝:稍重', '発走:09:50']	['2023年6月10日', '1回函館1日目', '3歳未勝利', '混', '指', '馬齢']			
202302010102	3歳未勝利	['ダ右1700m', '天候:曇', 'ダート:重', '発走:10:25']	['2023年6月10日', '1回函館1日目', '3歳未勝利', '牝', '指', '馬齢']			
202302010103	3歳未勝利	['ダ右1000m', '天候:曇', 'ダート:重', '発走:10:55']	['2023年6月10日', '1回函館1日目', '3歳未勝利', '指', '馬齢']			
202302010104	3歳未勝利	['芝右1800m', '天候:曇', '芝:稍重', '発走:11:25']	['2023年6月10日', '1回函館1日目', '3歳未勝利', '指', '馬齢']			
202302010105	2歳新馬	['芝右1000m', '天候:曇', '芝:稍重', '発走:12:15']	['2023年6月10日', '1回函館1日目', '2歳新馬', '混', '指', '馬齢']			
202302010106	3歳未勝利	['ダ右1700m', '天候:曇', 'ダート:重', '発走:12:45']	['2023年6月10日', '1回函館1日目', '3歳未勝利', '指', '馬齢']			
202302010107	3歳以上1勝クラス	['芝右2000m', '天候:晴', '芝:稍重', '発走:13:15']	['2023年6月10日', '1回函館1日目', '3歳以上1勝クラス', '混', '指', '定量']			
202302010108	3歳以上1勝クラス	['ダ右1000m', '天候:晴', 'ダート:重', '発走:13:45']	['2023年6月10日', '1回函館1日目', '3歳以上1勝クラス', '牝', '指', '定量']			
202302010109	駒ケ岳特別(1勝)	['芝右2600m', '天候:晴', '芝:良', '発走:14:15', '過去の駒ケ岳特別']	['2023年6月10日', '1回函館1日目', '3歳以上1勝クラス', '特指', '定量']			
202302010110	松前特別(2勝)	['芝右1800m', '天候:晴', '芝:良', '発走:14:50', '過去の松前特別']	['2023年6月10日', '1回函館1日目', '3歳以上2勝クラス', '混', '特指', '定量']			
202302010111	函館日刊スポーツ杯(2勝)	['芝右1200m', '天候:晴', '芝:良', '発走:15:25', '過去の函館日刊スポーツ杯']	['2023年6月10日', '1回函館1日目', '3歳以上2勝クラス', '混', '特指', '定量']			
202302010112	3歳以上1勝クラス	['ダ右1700m', '天候:晴', 'ダート:重', '発走:16:05']	['2023年6月10日', '1回函館1日目', '3歳以上1勝クラス', '指', '定量']			
202302010201	3歳未勝利	['芝右1200m', '天候:曇', '芝:良', '発走:09:50']	['2023年6月11日', '1回函館2日目', '3歳未勝利', '指', '馬齢']			
202302010202	3歳未勝利	['ダ右1700m', '天候:曇', 'ダート:稍重', '発走:10:25']	['2023年6月11日', '1回函館2日目', '3歳未勝利', '混', '指', '馬齢']			
202302010203	3歳未勝利	['ダ右1000m', '天候:曇', 'ダート:稍重', '発走:10:55']	['2023年6月11日', '1回函館2日目', '3歳未勝利', '指', '馬齢']			
202302010204	3歳未勝利	['芝右1800m', '天候:曇', '芝:良', '発走:11:25']	['2023年6月11日', '1回函館2日目', '3歳未勝利', '牝', '指', '馬齢']			
202302010205	2歳新馬	['芝右1200m', '天候:曇', '芝:良', '発走:12:15']	['2023年6月11日', '1回函館2日目', '2歳新馬', '指', '馬齢']			
202302010206	3歳未勝利	['芝右2000m', '天候:曇', '芝:良', '発走:12:45']	['2023年6月11日', '1回函館2日目', '3歳未勝利', '混', '指', '馬齢']			
202302010207	3歳以上1勝クラス	['ダ右1000m', '天候:曇', 'ダート:稍重', '発走:13:15']	['2023年6月11日', '1回函館2日目', '3歳以上1勝クラス', '混', '指', '定量']			
202302010208	3歳以上1勝クラス	['芝右1200m', '天候:曇', '芝:良', '発走:13:45']	['2023年6月11日', '1回函館2日目', '3歳以上1勝クラス', '混', '指', '定量']			
202302010209	遊楽部特別(1勝)	['芝右1800m', '天候:曇', '芝:良', '発走:14:15', '過去の遊楽部特別']	['2023年6月11日', '1回函館2日目', '3歳以上1勝クラス', '牝', '特指', '定量']			
202302010210	津軽海峡特別(2勝)	['ダ右1700m', '天候:曇', 'ダート:稍重', '発走:14:50', '過去の津軽海峡特別']	['2023年6月11日', '1回函館2日目', '3歳以上2勝クラス', '指', 'ハンデ']			
202302010211	第30回函館スプリントS(GIII)	['芝右1200m', '天候:曇', '芝:良', '発走:15:25', '過去の函館スプリントS']	['2023年6月11日', '1回函館2日目', '3歳以上オープン', '国際', '特指', '別定']			
202302010212	3歳以上1勝クラス	['ダ右1700m', '天候:曇', 'ダート:稍重', '発走:16:05']	['2023年6月11日', '1回函館2日目', '3歳以上1勝クラス', '混', '特指', '定量']			
202302010301	3歳未勝利	['芝右1200m', '天候:晴', '芝:良', '発走:09:50']	['2023年6月17日', '1回函館3日目', '3歳未勝利', '牝', '指', '馬齢']			
202302010302	3歳未勝利	['ダ右1700m', '天候:曇', 'ダート:良', '発走:10:25']	['2023年6月17日', '1回函館3日目', '3歳未勝利', '指', '馬齢']			
202302010303	3歳未勝利	['ダ右1000m', '天候:曇', 'ダート:良', '発走:10:55']	['2023年6月17日', '1回函館3日目', '3歳未勝利', '牝', '指', '馬齢']			
202302010304	3歳未勝利	['芝右2600m', '天候:曇', '芝:良', '発走:11:25']	['2023年6月17日', '1回函館3日目', '3歳未勝利', '混', '指', '馬齢']			
202302010305	2歳新馬	['芝右1200m', '天候:曇', '芝:良', '発走:12:15']	['2023年6月17日', '1回函館3日目', '2歳新馬', '牝', '指', '馬齢']			
202302010306	2歳新馬	['ダ右1000m', '天候:曇', 'ダート:良', '発走:12:45']	['2023年6月17日', '1回函館3日目', '2歳新馬', '混', '指', '馬齢']			
202302010307	3歳未勝利	['芝右1800m', '天候:曇', '芝:良', '発走:13:15']	['2023年6月17日', '1回函館3日目', '3歳未勝利', '指', '馬齢']			
202302010308	3歳以上1勝クラス	['ダ右1000m', '天候:曇', 'ダート:良', '発走:13:45']	['2023年6月17日', '1回函館3日目', '3歳以上1勝クラス', '混', '指', '定量']			
202302010309	下北半島特別(1勝)	['芝右1200m', '天候:曇', '芝:良', '発走:14:15', '過去の下北半島特別']	['2023年6月17日', '1回函館3日目', '3歳以上1勝クラス', '混', '特指', '定量']			
202302010310	奥尻特別(1勝)	['芝右2000m', '天候:曇', '芝:良', '発走:14:50', '過去の奥尻特別']	['2023年6月17日', '1回函館3日目', '3歳以上1勝クラス', '特指', '定量']			
202302010311	STV杯(2勝)	['芝右1200m', '天候:曇', '芝:良', '発走:15:25', '過去のSTV杯']	['2023年6月17日', '1回函館3日目', '3歳以上2勝クラス', '混', '指', 'ハンデ']			
202302010312	3歳以上1勝クラス	['ダ右1700m', '天候:曇', 'ダート:良', '発走:16:05']	['2023年6月17日', '1回函館3日目', '3歳以上1勝クラス', '指', '定量']			
202302010401	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:良', '発走:09:50']	['2023年6月18日', '1回函館4日目', '3歳未勝利', '牝', '指', '馬齢']			
202302010402	3歳未勝利	['芝右1200m', '天候:晴', '芝:良', '発走:10:25']	['2023年6月18日', '1回函館4日目', '3歳未勝利', '混', '指', '馬齢']			
202302010403	3歳未勝利	['ダ右1000m', '天候:晴', 'ダート:良', '発走:10:55']	['2023年6月18日', '1回函館4日目', '3歳未勝利', '混', '指', '馬齢']			
202302010404	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:良', '発走:11:25']	['2023年6月18日', '1回函館4日目', '3歳未勝利', '指', '馬齢']			
202302010405	2歳新馬	['芝右1200m', '天候:晴', '芝:良', '発走:12:15']	['2023年6月18日', '1回函館4日目', '2歳新馬', '混', '指', '馬齢']			
202302010406	3歳未勝利	['芝右2000m', '天候:晴', '芝:良', '発走:12:45']	['2023年6月18日', '1回函館4日目', '3歳未勝利', '指', '馬齢']			
202302010407	3歳以上1勝クラス	['ダ右1700m', '天候:晴', 'ダート:良', '発走:13:15']	['2023年6月18日', '1回函館4日目', '3歳以上1勝クラス', '牝', '指', '定量']			
202302010408	3歳以上1勝クラス	['芝右1200m', '天候:晴', '芝:良', '発走:13:45']	['2023年6月18日', '1回函館4日目', '3歳以上1勝クラス', '指', '定量']			
202302010409	八雲特別(1勝)	['芝右1800m', '天候:晴', '芝:良', '発走:14:15', '過去の八雲特別']	['2023年6月18日', '1回函館4日目', '3歳以上1勝クラス', '混', '指', '定量']			
202302010410	檜山特別(2勝)	['ダ右1700m', '天候:晴', 'ダート:良', '発走:14:50', '過去の檜山特別']	['2023年6月18日', '1回函館4日目', '3歳以上2勝クラス', '混', '特指', '定量']			
202302010411	UHB杯(3勝)	['芝右1200m', '天候:晴', '芝:良', '発走:15:25', '過去のUHB杯']	['2023年6月18日', '1回函館4日目', '3歳以上3勝クラス', '混', '特指', '定量']			
202302010412	3歳以上1勝クラス	['芝右1200m', '天候:晴', '芝:良', '発走:16:05']	['2023年6月18日', '1回函館4日目', '3歳以上1勝クラス', '牝', '指', '定量']			
202302010501	2歳未勝利	['芝右1200m', '天候:曇', '芝:稍重', '発走:09:50']	['2023年6月24日', '1回函館5日目', '2歳未勝利', '混', '指', '馬齢']			
202302010502	3歳未勝利	['ダ右1700m', '天候:曇', 'ダート:不良', '発走:10:15']	['2023年6月24日', '1回函館5日目', '3歳未勝利', '指', '馬齢']			
202302010503	3歳未勝利	['芝右1200m', '天候:曇', '芝:稍重', '発走:10:45']	['2023年6月24日', '1回函館5日目', '3歳未勝利', '混', '指', '馬齢']			
202302010504	3歳未勝利	['ダ右2400m', '天候:曇', 'ダート:不良', '発走:11:15']	['2023年6月24日', '1回函館5日目', '3歳未勝利', '混', '指', '馬齢']			
202302010505	2歳新馬	['芝右1200m', '天候:曇', '芝:稍重', '発走:12:05']	['2023年6月24日', '1回函館5日目', '2歳新馬', '指', '馬齢']			
202302010506	3歳未勝利	['芝右2000m', '天候:曇', '芝:稍重', '発走:12:35']	['2023年6月24日', '1回函館5日目', '3歳未勝利', '指', '馬齢']			
202302010507	3歳以上1勝クラス	['芝右1200m', '天候:曇', '芝:稍重', '発走:13:05']	['2023年6月24日', '1回函館5日目', '3歳以上1勝クラス', '指', '定量']			
202302010508	3歳以上1勝クラス	['ダ右1700m', '天候:曇', 'ダート:重', '発走:13:40']	['2023年6月24日', '1回函館5日目', '3歳以上1勝クラス', '混', '指', '定量']			
202302010509	恵山特別(1勝)	['芝右1800m', '天候:曇', '芝:稍重', '発走:14:15', '過去の恵山特別']	['2023年6月24日', '1回函館5日目', '3歳以上1勝クラス', '特指', '定量']			
202302010510	竜飛崎特別(2勝)	['ダ右1700m', '天候:曇', 'ダート:重', '発走:14:50', '過去の竜飛崎特別']	['2023年6月24日', '1回函館5日目', '3歳以上2勝クラス', '混', '指', '定量']			
202302010511	青函ステークス(OP)	['芝右1200m', '天候:曇', '芝:稍重', '発走:15:25', '過去の青函ステークス']	['2023年6月24日', '1回函館5日目', '3歳以上オープン', '国際', '特指', '別定']			
202302010512	3歳以上1勝クラス	['ダ右1000m', '天候:曇', 'ダート:重', '発走:16:05']	['2023年6月24日', '1回函館5日目', '3歳以上1勝クラス', '指', '定量']			
202302010601	3歳未勝利	['芝右1200m', '天候:曇', '芝:良', '発走:09:50']	['2023年6月25日', '1回函館6日目', '3歳未勝利', '指', '馬齢']			
202302010602	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:重', '発走:10:15']	['2023年6月25日', '1回函館6日目', '3歳未勝利', '牝', '指', '馬齢']			
202302010603	3歳未勝利	['ダ右1000m', '天候:晴', 'ダート:重', '発走:10:45']	['2023年6月25日', '1回函館6日目', '3歳未勝利', '混', '指', '馬齢']			
202302010604	3歳未勝利	['芝右1800m', '天候:晴', '芝:良', '発走:11:15']	['2023年6月25日', '1回函館6日目', '3歳未勝利', '混', '指', '馬齢']			
202302010605	2歳新馬	['芝右1200m', '天候:晴', '芝:良', '発走:12:05']	['2023年6月25日', '1回函館6日目', '2歳新馬', '混', '指', '馬齢']			
202302010606	3歳未勝利	['ダ右1700m', '天候:晴', 'ダート:重', '発走:12:35']	['2023年6月25日', '1回函館6日目', '3歳未勝利', '指', '馬齢']			
202302010607	3歳以上1勝クラス	['芝右2600m', '天候:晴', '芝:良', '発走:13:05']	['2023年6月25日', '1回函館6日目', '3歳以上1勝クラス', '混', '特指', '定量']			
202302010608	3歳以上1勝クラス	['ダ右1700m', '天候:晴', 'ダート:稍重', '発走:13:35']	['2023年6月25日', '1回函館6日目', '3歳以上1勝クラス', '指', '定量']			
202302010609	北海ハンデキャップ(2勝)	['芝右2000m', '天候:晴', '芝:良', '発走:14:05', '過去の北海ハンデキャップ']	['2023年6月25日', '1回函館6日目', '3歳以上2勝クラス', '混', '指', 'ハンデ']			
202302010610	HTB杯(2勝)	['芝右1200m', '天候:晴', '芝:良', '発走:14:40', '過去のHTB杯']	['2023年6月25日', '1回函館6日目', '3歳以上2勝クラス', '牝', '特指', '定量']			
